price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
330000,bajo,exterior,2,65.0,yes,no,palos_de_moguer,arganzuela
530000,planta_8,exterior,4,100.0,yes,no,legazpi,arganzuela
560000,planta_3,exterior,4,116.0,yes,no,imperial,arganzuela
379000,planta_4,exterior,2,89.0,yes,no,delicias,arganzuela
245000,bajo,exterior,1,36.0,yes,no,delicias,arganzuela
229100,planta_1,exterior,1,52.0,yes,no,delicias,arganzuela
298000,bajo,exterior,2,65.0,yes,no,chopera,arganzuela
199000,planta_2,interior,1,62.0,no,no,palos_de_moguer,arganzuela
410000,planta_4,exterior,2,93.0,yes,no,imperial,arganzuela
325000,bajo,exterior,2,80.0,yes,no,palos_de_moguer,arganzuela
395000,planta_5,exterior,3,91.0,yes,no,palos_de_moguer,arganzuela
359000,planta_1,exterior,4,113.0,yes,no,delicias,arganzuela
335000,planta_3,exterior,3,73.0,no,no,palos_de_moguer,arganzuela
144800,bajo,interior,2,40.0,no,no,delicias,arganzuela
250000,planta_7,interior,2,56.0,yes,no,palos_de_moguer,arganzuela
195000,planta_4,exterior,1,48.0,no,no,acacias,arganzuela
189000,bajo,exterior,1,46.0,yes,no,delicias,arganzuela
435000,planta_2,exterior,4,102.0,yes,no,legazpi,arganzuela
319000,planta_7,exterior,1,63.0,yes,yes,delicias,arganzuela
373800,planta_3,unknow,2,104.0,no,no,chopera,arganzuela
229100,planta_1,unknow,2,54.0,yes,no,delicias,arganzuela
355000,planta_6,unknow,3,83.0,no,no,acacias,arganzuela
278000,planta_1,interior,1,45.0,no,no,palos_de_moguer,arganzuela
169000,bajo,exterior,2,47.0,yes,no,palos_de_moguer,arganzuela
450000,planta_3,exterior,4,97.0,yes,no,acacias,arganzuela
330000,planta_5,interior,2,84.0,yes,no,chopera,arganzuela
480000,planta_1,exterior,4,125.0,yes,no,palos_de_moguer,arganzuela
499000,planta_3,exterior,2,106.0,yes,no,palos_de_moguer,arganzuela
277000,entreplanta,exterior,3,92.0,yes,no,chopera,arganzuela
224000,bajo,exterior,3,60.0,no,no,imperial,arganzuela
613000,planta_1,exterior,2,114.0,yes,yes,imperial,arganzuela
545000,planta_8,exterior,2,78.0,yes,yes,imperial,arganzuela
370000,planta_1,exterior,1,54.0,yes,yes,imperial,arganzuela
750000,planta_2,exterior,3,125.0,yes,yes,imperial,arganzuela
575000,planta_4,exterior,2,79.0,yes,yes,imperial,arganzuela
535000,planta_2,exterior,2,76.0,yes,yes,imperial,arganzuela
498500,planta_6,exterior,3,93.0,yes,no,palos_de_moguer,arganzuela
284000,bajo,exterior,1,71.0,yes,no,imperial,arganzuela
175000,bajo,exterior,2,63.0,yes,no,imperial,arganzuela
150000,bajo,exterior,1,42.0,yes,no,imperial,arganzuela
210000,bajo,exterior,1,48.0,yes,yes,chopera,arganzuela
312800,bajo,exterior,2,103.0,yes,yes,chopera,arganzuela
255000,planta_3,interior,2,67.0,yes,no,chopera,arganzuela
179000,planta_5,interior,2,39.0,yes,no,acacias,arganzuela
218000,planta_2,interior,2,55.0,yes,no,acacias,arganzuela
335000,planta_5,exterior,1,63.0,yes,yes,palos_de_moguer,arganzuela
219900,planta_3,exterior,2,45.0,yes,no,imperial,arganzuela
335000,planta_3,exterior,3,72.0,no,no,palos_de_moguer,arganzuela
335000,planta_3,unknow,3,72.0,no,no,palos_de_moguer,arganzuela
460000,planta_3,exterior,2,139.0,yes,yes,delicias,arganzuela
165000,planta_3,interior,1,35.0,yes,no,delicias,arganzuela
650000,planta_1,exterior,3,132.0,yes,yes,acacias,arganzuela
295000,planta_2,unknow,2,50.0,yes,no,acacias,arganzuela
245000,bajo,exterior,3,68.0,no,no,acacias,arganzuela
305000,planta_5,interior,3,70.0,yes,no,chopera,arganzuela
169000,bajo,interior,1,35.0,yes,no,imperial,arganzuela
169000,bajo,interior,2,52.0,yes,no,chopera,arganzuela
380000,planta_1,exterior,3,80.0,yes,no,delicias,arganzuela
391000,planta_6,exterior,3,102.0,yes,no,chopera,arganzuela
755000,planta_11,exterior,3,102.0,yes,yes,imperial,arganzuela
229100,planta_1,exterior,2,49.0,yes,no,delicias,arganzuela
124300,bajo,exterior,1,40.0,no,no,legazpi,arganzuela
140000,bajo,exterior,1,31.0,yes,no,chopera,arganzuela
425000,planta_4,exterior,3,84.0,yes,yes,imperial,arganzuela
355000,planta_6,exterior,3,83.0,yes,no,acacias,arganzuela
280000,planta_2,interior,3,53.0,yes,no,chopera,arganzuela
120000,bajo,interior,2,43.0,no,no,palos_de_moguer,arganzuela
144800,bajo,exterior,2,40.0,no,no,delicias,arganzuela
118000,planta_1,interior,1,35.0,yes,no,delicias,arganzuela
189000,planta_5,interior,2,43.0,no,no,palos_de_moguer,arganzuela
348000,planta_2,interior,2,95.0,no,no,acacias,arganzuela
236000,bajo,interior,3,60.0,no,no,imperial,arganzuela
450000,planta_9,exterior,2,95.0,yes,yes,legazpi,arganzuela
285000,planta_1,exterior,1,70.0,yes,no,acacias,arganzuela
144800,semi-sotano,interior,2,40.0,no,no,delicias,arganzuela
175000,planta_2,interior,2,43.0,no,no,palos_de_moguer,arganzuela
150000,planta_2,interior,1,32.0,yes,no,delicias,arganzuela
183116,bajo,unknow,2,66.0,no,no,palos_de_moguer,arganzuela
398000,planta_8,exterior,1,62.0,yes,yes,legazpi,arganzuela
360000,planta_1,exterior,3,105.0,yes,no,delicias,arganzuela
230000,planta_3,exterior,1,47.0,yes,no,palos_de_moguer,arganzuela
449000,planta_8,exterior,2,95.0,yes,yes,legazpi,arganzuela
236000,bajo,exterior,3,70.0,no,no,imperial,arganzuela
285000,planta_2,interior,1,50.0,yes,no,palos_de_moguer,arganzuela
160000,planta_4,interior,2,37.0,yes,no,palos_de_moguer,arganzuela
189000,bajo,exterior,2,61.0,yes,no,acacias,arganzuela
355000,planta_4,exterior,3,78.0,yes,no,acacias,arganzuela
176500,bajo,exterior,1,52.0,no,no,palos_de_moguer,arganzuela
320000,planta_2,exterior,1,60.0,yes,yes,delicias,arganzuela
283000,planta_1,interior,3,68.0,yes,no,palos_de_moguer,arganzuela
295000,planta_2,exterior,2,50.0,yes,no,acacias,arganzuela
375000,planta_1,exterior,1,65.0,yes,no,delicias,arganzuela
475000,planta_2,exterior,3,110.0,yes,yes,palos_de_moguer,arganzuela
229000,bajo,exterior,3,59.0,no,no,imperial,arganzuela
539000,planta_2,exterior,3,108.0,yes,yes,legazpi,arganzuela
565000,planta_7,exterior,2,100.0,yes,no,delicias,arganzuela
149000,planta_-1,interior,1,34.0,yes,no,acacias,arganzuela
300000,planta_1,exterior,1,71.0,yes,no,delicias,arganzuela
264000,entreplanta,exterior,3,95.0,yes,no,chopera,arganzuela
180000,planta_4,interior,1,27.0,yes,no,palos_de_moguer,arganzuela
300000,planta_1,exterior,2,79.0,yes,no,imperial,arganzuela
229100,planta_1,exterior,2,52.0,yes,no,delicias,arganzuela
500000,planta_6,exterior,2,127.0,yes,no,palos_de_moguer,arganzuela
439000,planta_1,interior,4,117.0,yes,no,delicias,arganzuela
370000,planta_4,interior,3,115.0,yes,no,palos_de_moguer,arganzuela
223000,planta_2,exterior,2,65.0,yes,no,palos_de_moguer,arganzuela
185000,planta_1,interior,1,41.0,no,no,delicias,arganzuela
455000,planta_2,exterior,3,107.0,yes,no,palos_de_moguer,arganzuela
229000,planta_1,exterior,3,73.0,no,no,delicias,arganzuela
175000,planta_2,interior,1,45.0,yes,no,palos_de_moguer,arganzuela
215000,bajo,exterior,2,67.0,no,no,chopera,arganzuela
235000,planta_3,exterior,2,52.0,no,no,acacias,arganzuela
126000,bajo,interior,1,36.0,yes,no,acacias,arganzuela
165000,planta_1,interior,1,30.0,yes,no,palos_de_moguer,arganzuela
199999,planta_1,interior,1,49.0,yes,no,palos_de_moguer,arganzuela
175000,planta_1,interior,2,45.0,yes,no,acacias,arganzuela
380000,planta_2,interior,3,90.0,yes,no,palos_de_moguer,arganzuela
360000,planta_2,exterior,3,80.0,yes,no,palos_de_moguer,arganzuela
140000,planta_4,interior,2,40.0,no,no,acacias,arganzuela
128000,bajo,interior,1,43.0,yes,no,chopera,arganzuela
139000,bajo,interior,2,50.0,no,no,delicias,arganzuela
395000,planta_1,exterior,2,87.0,yes,no,acacias,arganzuela
285000,entreplanta,exterior,3,97.0,yes,no,chopera,arganzuela
330000,planta_5,interior,3,82.0,yes,no,acacias,arganzuela
530000,planta_1,exterior,5,142.0,yes,no,palos_de_moguer,arganzuela
239000,planta_1,exterior,3,55.0,yes,no,chopera,arganzuela
180000,bajo,exterior,1,45.0,yes,no,chopera,arganzuela
178000,bajo,exterior,2,44.0,no,no,delicias,arganzuela
425000,planta_1,exterior,4,89.0,yes,no,acacias,arganzuela
314900,planta_1,exterior,1,77.0,yes,no,legazpi,arganzuela
600000,planta_3,exterior,3,130.0,yes,yes,legazpi,arganzuela
250000,planta_3,interior,3,67.0,yes,no,chopera,arganzuela
870000,planta_2,exterior,4,165.0,yes,yes,imperial,arganzuela
349000,bajo,exterior,1,104.0,yes,yes,chopera,arganzuela
175000,planta_2,interior,1,35.0,yes,no,delicias,arganzuela
455000,planta_2,exterior,3,110.0,yes,no,palos_de_moguer,arganzuela
144800,bajo,interior,3,41.0,no,no,delicias,arganzuela
150000,planta_3,interior,3,41.0,no,no,palos_de_moguer,arganzuela
320000,bajo,exterior,3,93.0,yes,no,legazpi,arganzuela
425000,planta_3,exterior,2,101.0,yes,no,imperial,arganzuela
170000,bajo,interior,2,40.0,no,no,delicias,arganzuela
565000,bajo,interior,3,114.0,yes,no,legazpi,arganzuela
309000,planta_2,interior,2,67.0,yes,no,imperial,arganzuela
550000,planta_1,exterior,4,140.0,yes,yes,delicias,arganzuela
185000,planta_3,interior,1,43.0,yes,no,delicias,arganzuela
233000,planta_3,interior,1,60.0,yes,no,chopera,arganzuela
325000,bajo,exterior,2,75.0,yes,no,palos_de_moguer,arganzuela
299000,bajo,exterior,3,101.0,yes,no,imperial,arganzuela
315000,bajo,exterior,1,65.0,yes,no,delicias,arganzuela
183000,planta_2,interior,2,49.0,yes,no,palos_de_moguer,arganzuela
190000,planta_2,interior,2,65.0,no,no,delicias,arganzuela
490000,planta_5,exterior,4,150.0,yes,no,chopera,arganzuela
380000,bajo,exterior,4,123.0,yes,yes,alameda_de_osuna,barajas
850000,bajo,exterior,3,301.0,yes,yes,campo_de_las_naciones-corralejos,barajas
299000,planta_1,exterior,1,83.0,yes,yes,campo_de_las_naciones-corralejos,barajas
450000,planta_4,exterior,2,100.0,yes,yes,alameda_de_osuna,barajas
550000,planta_1,exterior,3,120.0,yes,yes,campo_de_las_naciones-corralejos,barajas
420000,planta_3,exterior,4,122.0,yes,no,alameda_de_osuna,barajas
1300000,casa,exterior,4,335.0,no,yes,campo_de_las_naciones-corralejos,barajas
259000,planta_2,exterior,3,71.0,no,yes,casco_historico_de_barajas,barajas
177000,planta_1,exterior,3,64.0,no,no,casco_historico_de_barajas,barajas
359000,planta_3,exterior,2,77.0,yes,yes,timon,barajas
305000,entreplanta,exterior,2,73.0,yes,yes,timon,barajas
360000,planta_4,exterior,2,106.0,yes,yes,alameda_de_osuna,barajas
181900,planta_2,exterior,2,70.0,no,no,casco_historico_de_barajas,barajas
595000,planta_6,exterior,3,119.0,yes,yes,alameda_de_osuna,barajas
425000,planta_1,exterior,2,100.0,yes,yes,alameda_de_osuna,barajas
189500,planta_2,exterior,2,67.0,no,no,casco_historico_de_barajas,barajas
173000,planta_1,interior,3,59.0,no,no,casco_historico_de_barajas,barajas
450000,planta_3,exterior,2,102.0,yes,yes,campo_de_las_naciones-corralejos,barajas
485000,planta_3,exterior,2,104.0,yes,yes,campo_de_las_naciones-corralejos,barajas
355000,planta_2,exterior,3,99.0,yes,yes,alameda_de_osuna,barajas
520000,planta_3,exterior,3,180.0,yes,no,casco_historico_de_barajas,barajas
255000,planta_1,exterior,3,72.0,no,no,alameda_de_osuna,barajas
795000,planta_4,exterior,3,180.0,yes,yes,campo_de_las_naciones-corralejos,barajas
515000,planta_4,exterior,3,145.0,yes,yes,alameda_de_osuna,barajas
655000,chalet,exterior,6,290.0,no,yes,timon,barajas
925000,chalet,exterior,7,333.0,no,yes,campo_de_las_naciones-corralejos,barajas
675000,planta_1,exterior,6,250.0,yes,yes,alameda_de_osuna,barajas
325000,planta_3,exterior,4,114.0,no,yes,timon,barajas
925000,chalet,exterior,5,340.0,no,yes,campo_de_las_naciones-corralejos,barajas
285000,planta_3,exterior,3,90.0,no,yes,casco_historico_de_barajas,barajas
345000,planta_1,exterior,3,95.0,yes,no,alameda_de_osuna,barajas
392600,planta_2,exterior,3,138.0,yes,no,timon,barajas
627000,planta_3,exterior,3,149.0,yes,yes,campo_de_las_naciones-corralejos,barajas
748999,bajo,exterior,3,190.0,yes,yes,alameda_de_osuna,barajas
545000,planta_6,exterior,4,135.0,yes,no,alameda_de_osuna,barajas
640000,planta_9,exterior,5,220.0,yes,no,alameda_de_osuna,barajas
465000,planta_3,exterior,2,142.0,yes,yes,campo_de_las_naciones-corralejos,barajas
340000,planta_2,exterior,3,85.0,yes,no,alameda_de_osuna,barajas
212200,planta_2,unknow,2,64.0,no,no,casco_historico_de_barajas,barajas
290000,planta_1,exterior,3,85.0,no,no,casco_historico_de_barajas,barajas
550000,planta_3,exterior,3,132.0,yes,yes,campo_de_las_naciones-corralejos,barajas
335000,planta_3,exterior,3,97.0,yes,yes,timon,barajas
350000,bajo,exterior,2,131.0,yes,no,alameda_de_osuna,barajas
180000,planta_2,exterior,3,71.0,no,no,timon,barajas
450000,planta_3,exterior,2,107.0,yes,yes,campo_de_las_naciones-corralejos,barajas
213000,planta_2,unknow,2,70.0,no,no,timon,barajas
238000,planta_2,exterior,4,93.0,no,yes,timon,barajas
201000,planta_2,exterior,2,63.0,no,yes,casco_historico_de_barajas,barajas
185000,planta_2,exterior,1,68.0,yes,no,casco_historico_de_barajas,barajas
450000,planta_4,exterior,2,120.0,yes,yes,alameda_de_osuna,barajas
278000,entreplanta,exterior,2,118.0,yes,yes,casco_historico_de_barajas,barajas
129000,planta_2,unknow,2,45.0,no,no,campo_de_las_naciones-corralejos,barajas
392600,planta_2,exterior,3,111.0,yes,yes,timon,barajas
990000,planta_4,exterior,3,251.0,yes,no,campo_de_las_naciones-corralejos,barajas
299000,planta_1,exterior,1,53.0,yes,yes,campo_de_las_naciones-corralejos,barajas
410000,planta_6,exterior,2,82.0,yes,yes,alameda_de_osuna,barajas
123000,bajo,exterior,2,50.0,no,no,aeropuerto,barajas
349000,bajo,exterior,3,106.0,yes,no,alameda_de_osuna,barajas
270000,planta_2,exterior,1,68.0,yes,yes,campo_de_las_naciones-corralejos,barajas
850000,chalet,exterior,6,360.0,no,yes,alameda_de_osuna,barajas
540000,planta_5,exterior,3,160.0,yes,no,alameda_de_osuna,barajas
98000,bajo,exterior,2,74.0,no,no,aeropuerto,barajas
160000,bajo,exterior,3,70.0,yes,no,aeropuerto,barajas
345000,planta_2,exterior,4,95.0,no,no,campo_de_las_naciones-corralejos,barajas
172000,planta_1,exterior,2,56.0,no,no,timon,barajas
335000,planta_2,interior,3,97.0,no,no,campo_de_las_naciones-corralejos,barajas
360000,planta_2,exterior,4,98.0,no,no,campo_de_las_naciones-corralejos,barajas
550000,planta_3,exterior,4,150.0,yes,yes,alameda_de_osuna,barajas
950000,chalet,exterior,6,362.0,no,yes,alameda_de_osuna,barajas
369000,planta_3,exterior,2,90.0,yes,yes,campo_de_las_naciones-corralejos,barajas
245000,planta_3,exterior,2,82.0,no,no,casco_historico_de_barajas,barajas
365000,bajo,exterior,3,89.0,yes,no,alameda_de_osuna,barajas
396000,planta_3,exterior,2,94.0,yes,yes,alameda_de_osuna,barajas
890000,chalet,exterior,5,301.0,no,yes,alameda_de_osuna,barajas
443000,casa,exterior,5,260.0,no,yes,casco_historico_de_barajas,barajas
910000,chalet,exterior,4,280.0,no,yes,campo_de_las_naciones-corralejos,barajas
290000,planta_2,exterior,3,90.0,no,yes,casco_historico_de_barajas,barajas
139900,entreplanta,exterior,3,54.0,no,no,aeropuerto,barajas
275000,planta_3,exterior,3,106.0,no,no,casco_historico_de_barajas,barajas
560000,planta_1,exterior,3,125.0,yes,yes,alameda_de_osuna,barajas
385000,planta_3,exterior,2,83.0,yes,yes,campo_de_las_naciones-corralejos,barajas
118500,planta_2,exterior,3,74.0,no,no,aeropuerto,barajas
390000,planta_1,unknow,4,118.0,yes,yes,timon,barajas
935000,chalet,exterior,4,247.0,no,yes,campo_de_las_naciones-corralejos,barajas
374000,bajo,unknow,3,127.0,yes,yes,timon,barajas
155000,bajo,unknow,2,56.0,no,no,casco_historico_de_barajas,barajas
257500,bajo,exterior,2,64.0,yes,no,alameda_de_osuna,barajas
272500,bajo,exterior,2,79.0,yes,no,alameda_de_osuna,barajas
425000,planta_3,unknow,3,109.0,yes,no,campo_de_las_naciones-corralejos,barajas
749000,bajo,exterior,3,190.0,yes,yes,alameda_de_osuna,barajas
245000,planta_2,exterior,2,65.0,no,no,alameda_de_osuna,barajas
489000,planta_2,exterior,2,112.0,yes,yes,campo_de_las_naciones-corralejos,barajas
170000,bajo,exterior,2,44.0,yes,no,campo_de_las_naciones-corralejos,barajas
460000,casa,exterior,7,214.0,no,yes,casco_historico_de_barajas,barajas
108000,planta_2,exterior,3,60.0,yes,no,aeropuerto,barajas
407000,bajo,exterior,4,124.0,yes,no,alameda_de_osuna,barajas
379000,planta_6,exterior,4,132.0,yes,no,alameda_de_osuna,barajas
475000,planta_3,exterior,2,138.0,yes,yes,campo_de_las_naciones-corralejos,barajas
719000,planta_8,exterior,5,245.0,yes,no,alameda_de_osuna,barajas
206000,planta_2,exterior,2,64.0,no,no,casco_historico_de_barajas,barajas
245000,bajo,exterior,1,46.0,yes,yes,campo_de_las_naciones-corralejos,barajas
115000,planta_2,unknow,3,81.0,no,no,aeropuerto,barajas
123000,bajo,exterior,2,52.0,no,no,aeropuerto,barajas
235000,bajo,exterior,2,69.0,no,no,casco_historico_de_barajas,barajas
189900,planta_3,exterior,2,67.0,no,no,casco_historico_de_barajas,barajas
199900,planta_2,exterior,3,67.0,no,no,casco_historico_de_barajas,barajas
329000,bajo,exterior,3,120.0,yes,no,alameda_de_osuna,barajas
340000,planta_2,exterior,3,85.0,yes,yes,timon,barajas
212200,planta_2,exterior,2,82.0,no,no,casco_historico_de_barajas,barajas
392600,planta_2,exterior,3,138.0,yes,yes,timon,barajas
169000,planta_2,exterior,1,64.0,yes,no,casco_historico_de_barajas,barajas
125000,casa,exterior,2,50.0,no,no,casco_historico_de_barajas,barajas
280000,bajo,exterior,4,90.0,yes,no,timon,barajas
349999,planta_2,exterior,3,92.0,yes,no,alameda_de_osuna,barajas
259000,planta_3,exterior,3,90.0,no,yes,timon,barajas
424000,planta_1,exterior,3,124.0,yes,yes,timon,barajas
439000,planta_1,exterior,3,118.0,yes,yes,timon,barajas
396000,planta_1,exterior,3,116.0,yes,no,timon,barajas
340000,planta_2,exterior,2,80.0,yes,yes,timon,barajas
460000,planta_3,exterior,3,106.0,yes,yes,campo_de_las_naciones-corralejos,barajas
425000,bajo,exterior,4,145.0,yes,no,alameda_de_osuna,barajas
340000,planta_4,exterior,2,120.0,yes,no,alameda_de_osuna,barajas
520000,planta_3,exterior,4,135.0,yes,yes,alameda_de_osuna,barajas
258000,planta_3,exterior,4,86.0,no,no,alameda_de_osuna,barajas
359000,planta_3,exterior,4,101.0,yes,no,alameda_de_osuna,barajas
435000,planta_1,exterior,4,130.0,yes,no,alameda_de_osuna,barajas
235000,planta_3,exterior,3,106.0,no,no,casco_historico_de_barajas,barajas
975000,chalet,exterior,4,296.0,no,yes,campo_de_las_naciones-corralejos,barajas
385000,planta_5,exterior,3,113.0,yes,yes,casco_historico_de_barajas,barajas
273900,planta_1,exterior,2,70.0,yes,yes,casco_historico_de_barajas,barajas
350000,planta_4,exterior,3,105.0,yes,no,alameda_de_osuna,barajas
550000,planta_1,exterior,3,129.0,yes,yes,campo_de_las_naciones-corralejos,barajas
395000,planta_6,exterior,4,131.0,yes,no,alameda_de_osuna,barajas
750000,planta_5,exterior,4,250.0,yes,yes,alameda_de_osuna,barajas
375000,planta_2,exterior,2,84.0,yes,yes,timon,barajas
195000,bajo,exterior,3,65.0,no,no,casco_historico_de_barajas,barajas
195000,planta_1,exterior,2,69.0,no,no,casco_historico_de_barajas,barajas
345000,bajo,exterior,2,104.0,yes,no,alameda_de_osuna,barajas
215000,bajo,exterior,2,65.0,no,no,timon,barajas
118500,planta_2,unknow,3,73.0,no,no,aeropuerto,barajas
162000,planta_2,interior,1,46.0,yes,no,casco_historico_de_barajas,barajas
392600,planta_1,exterior,3,111.0,yes,yes,timon,barajas
180000,planta_1,exterior,3,64.0,no,no,casco_historico_de_barajas,barajas
218000,planta_2,exterior,3,79.0,no,no,casco_historico_de_barajas,barajas
185000,planta_2,exterior,2,80.0,no,no,casco_historico_de_barajas,barajas
395000,planta_2,exterior,2,108.0,yes,no,campo_de_las_naciones-corralejos,barajas
172000,planta_1,exterior,2,54.0,no,yes,timon,barajas
212200,planta_2,exterior,2,82.0,no,no,casco_historico_de_barajas,barajas
305000,bajo,unknow,3,112.0,yes,no,alameda_de_osuna,barajas
260000,planta_2,exterior,3,92.0,no,no,casco_historico_de_barajas,barajas
749000,bajo,exterior,3,147.0,yes,yes,alameda_de_osuna,barajas
300000,planta_1,exterior,4,125.0,no,no,casco_historico_de_barajas,barajas
440000,planta_3,exterior,3,107.0,yes,yes,casco_historico_de_barajas,barajas
392600,planta_2,exterior,2,111.0,yes,no,timon,barajas
190000,planta_2,exterior,3,59.0,no,no,casco_historico_de_barajas,barajas
329000,entreplanta,exterior,3,120.0,yes,no,alameda_de_osuna,barajas
390000,planta_1,exterior,3,116.0,yes,no,alameda_de_osuna,barajas
345000,planta_2,exterior,3,100.0,yes,no,alameda_de_osuna,barajas
